Term,DocID,Positions
foundnosubstantialdi,17,[410]
erencesfrombleu,17,[411]
weusethecaseinsensit,17,[413]
sacrbleu,17,"[414, 1305]"
threesuperiorwhich,17,[415]
mtevalv14pl,17,[420]
onesuperiorhttp,17,"[422, 1490]"
githubcomtensorflowtensor2tensor,17,[423]
twosuperiorhttp,17,[424]
wwwstatmtorgwmt17,17,[425]
threesuperiorhttp,17,[426]
githubcomawslabssockeyetreemastercontribsacrebleu,17,[427]
signatur,17,[428]
bleucaselclangencsnumrefs1smooth,17,[436]
exptestwmt13tokintlversion123,17,[437]
2tionaltoken,17,[438]
wmt,17,"[445, 1442, 1461]"
testset,17,"[446, 701, 3532]"
systemsisusuallynondeterminist,17,[461]
4and,17,[462]
esp,17,[463]
withthemostrecentmodel,17,[464]
hardli,17,[465]
hardli,21,[1359]
everconvergesorstartsov,17,[466]
5onreasonablybigdataset,17,[468]
thisleadstolearn,17,[469]
curvesthatnev,17,[470]
attenletalonestartdecreas,17,[471]
seesection42,17,[472]
thecommon,17,[473]
sooner,17,[490]
whatsoev,17,[506]
whatsoev,7,[5761]
theymentiononlyanapproximatenumberofdaysthemodel,17,[508]
vaswanietal,17,[533]
mostprob,17,[534]
thetrainingwasrununtilnofurth,17,[535]
improvementswereclearlyapparentonthedevelopmenttestset,17,[536]
andthemodelwa,17,[537]
riski,17,[548]
riski,7,[6199]
conceivablethatdi,17,[551]
erentsetupswerestoppedatdi,17,[552]
erentstagesoftrainingandtheir,17,[553]
perfect,17,[579]
erenc,17,"[591, 2627, 2775, 3384, 3411, 3586, 3669, 3808, 4542, 4715]"
erenc,2,"[2543, 3171, 5069, 6369, 6661]"
su,17,[596]
su,2,"[1891, 3103, 3489]"
su,22,"[2029, 2052, 2054, 3986, 3997, 4009, 4012, 4021, 4042, 4044, 4048]"
su,23,[475]
su,24,"[783, 854]"
su,3,[19]
su,7,"[23459, 23539, 25088, 26568]"
su,8,"[906, 4956]"
competitor,17,[620]
competitor,25,[2170]
seesection41,17,[634]
andfromthepracticalpointofview,17,[635]
wearemostlyinterest,17,[636]
wallclock,17,"[637, 745]"
nsubsequ,17,[647]
evaluationsonthedevelopmenttestsetdonotgiveimprovementslargerthanagiven,17,[648]
delta,17,"[649, 673]"
delta,24,[2361]
wesawabigvarianceinthetrainingtimeand,17,[650]
nalbleu,17,[651]
evenforexperi,17,[652]
erent,17,"[659, 773, 1848, 2490, 4161, 5278]"
erent,2,"[574, 765, 1820, 1859, 1875, 1882, 2013, 2150, 2594, 2641, 2709, 3828]"
erent,24,"[372, 505, 760, 1040, 1328, 1394, 1438, 2442, 2516, 2557]"
erent,3,"[560, 567, 1337, 1697, 1822, 1921]"
seed,17,[661]
get,17,"[663, 4872, 4878, 5618]"
get,22,"[8311, 8575, 9665, 10148]"
get,24,[2335]
get,7,"[3923, 5106, 9070, 11975, 20318]"
get,8,[2079]
get,9,[757]
4evenifw,17,[674]
xtherandomse,17,[675]
whichwasnotdoneproperlyint2tv129,17,[676]
achangeofsomehyper,17,[677]
5bi,17,[693]
basedonthediscussionabov,17,[716]
wedecidedtoreportalwaysthefulllearningcurv,17,[717]
butthereaderscanatleastjudgeforthemselvesiftheywouldexpectani,17,[733]
sudden,17,"[734, 3131]"
sudden,8,[2543]
twist,17,[735]
caseinsensit,17,[741]
obvious,17,"[750, 1029]"
obvious,9,"[236, 641]"
usedthesameequip,17,[756]
oneuptoeightgeforcegtx1080tigpuswithnvidia,17,[757]
driver,17,"[758, 1038]"
driver,7,"[759, 6714, 7483, 16049]"
unavoid,17,[764]
unavoid,7,[13719]
isol,17,[769]
tra,17,[781]
tra,2,[5062]
tra,3,[1192]
neglig,17,[792]
mizer,17,[847]
isthenumberoftrainingexamplesusedbyonegpuinonetrainingstep,17,[864]
ofsentencepair,17,[874]
batch_siz,17,"[877, 917, 979, 2047, 2070, 2905, 3014, 3102, 3161, 3297, 3357, 3361, 3453, 4102]"
int2ttranslationspeci,17,[878]
subword,17,"[884, 925, 968, 986, 1016, 1067, 1160, 1234, 1526, 1560, 1604, 1615, 1644, 1650, 2851, 3431, 4201, 6366]"
6thi,17,[887]
6thi,7,[2740]
ectiv,17,"[903, 1005, 1077, 4110, 4130, 4354, 4585, 4630, 4659, 4978, 5093]"
ectiv,2,"[2241, 3185]"
ectiv,24,"[148, 362, 1853, 2479]"
whentrainingonmultiplegpu,17,[915]
isinterpret,17,[918]
pergputhati,17,[919]
batch_size1500,17,"[921, 1843, 2189, 2195, 2288, 2348, 2407, 3423]"
and8gpu,17,"[922, 2408]"
thesystemactuallydigest,17,[923]
12k,17,"[924, 3880, 3986]"
t2t,17,"[951, 1180, 1205, 1471, 1549, 1585, 1784, 1797, 1986, 2915, 3319, 3540, 3794, 3870, 4086, 4230, 4258, 4929, 4935, 5291, 5524]"
7t2t,17,[952]
6for,17,[953]
t2talsodoesreorderingandbucketingofthesentencesbytheirlengthtominimizetheuseof,17,[969]
nonpad,17,[985]
7http,17,[988]
githubcomtensorflowtensor2tensorissues415,17,[989]
4report,17,[990]
thenumberofsubwordsinthetrainingdata,17,[1011]
seesection31,17,[1012]
thesegment,17,[1013]
ofthetrainingdataintosubwordsisusuallyhiddentotheuserandthenumb,17,[1014]
issimplytheobservednumberoftrainingstepsperhour,17,[1025]
gpucpu,17,[1034]
cuda,17,[1040]
optimizerandothersettingsthatdirectlymodifytheformulaoftheneur,17,[1052]
digest,17,[1061]
orbleuconverg,17,[1082]
istheincreaseinbleudividedbytim,17,[1083]
heavili,17,[1087]
heavili,22,"[7447, 8071]"
conver,17,[1100]
till,17,"[1106, 1153, 1170, 1254, 3349, 3556, 3560, 4213, 4320]"
never,17,"[1147, 1209, 3252, 4193]"
never,23,[726]
tensor2tensor,17,"[1179, 2598, 5856]"
tensor2tensor,18,"[541, 3695]"
tensorboard,17,"[1185, 1332]"
reportsapproxbleubydefault,17,[1207]
whichiscomputedontheinternalsubword,17,[1208]
expos,17,[1210]
expos,7,"[3095, 3883, 7962, 8243, 13412, 14893, 15622, 19864]"
approxbleu,17,[1220]
vocabulari,17,"[1235, 1605, 1745]"
vocabulari,18,"[1172, 1390, 1438]"
vocabulari,7,"[14270, 16290]"
reproduc,17,[1240]
reproduc,7,[15431]
reproduc,9,"[655, 1491, 2047]"
8such,17,[1249]
checkpoint,17,"[1270, 1348, 1488, 1860, 2013, 5268, 5347, 5349, 5354, 5424, 5433, 5455, 5475, 5476, 5560, 5573, 5583, 5635, 5650, 5653, 5658, 5677, 5706]"
checkpoint,18,[1873]
visibl,17,"[1271, 3416, 4257]"
icker,17,"[1272, 5473]"
bigger,17,"[1281, 2031, 2156, 2376, 2416, 2436, 2497, 2570, 3389, 3395, 3541, 4115, 5092]"
5sentenc,17,[1285]
cs,17,[1288]
cs,2,[6564]
czeng,17,"[1290, 1378, 1418, 1425, 1496, 1641, 2335, 2338, 2419, 2448, 2454, 2469, 2474, 2520, 2558, 2566, 2870, 3709, 3901, 5957, 5994]"
europarlv7,17,[1291]
newscommentaryv11,17,[1292]
commoncrawl,17,[1293]
weimplementedahelperscript,17,[1299]
t2tbleu,17,"[1300, 1318]"
whichcomputestherealbleu,17,[1301]
intl,17,[1308]
translationmywmt13d,17,[1319]
referencewmt13_deend,17,[1320]
directori,17,"[1324, 1350]"
directori,26,[8272]
t2ttranslate,17,[1328]
wealsoimpl,17,[1342]
t2ttranslateal,17,[1343]
t2tavgal,17,[1345]
whichtransl,17,[1347]
window,17,[1353]
window,25,[2218]
window,7,[15828]
englishtoczech,17,"[1368, 5692, 5789]"
treebank,17,[1380]
57m,17,[1382]
1m,17,[1388]
europarl,17,[1396]
crawl,17,[1400]
crawl,2,[1065]
58m,17,"[1407, 2250]"
substitut,17,[1417]
substitut,26,[6389]
older,17,"[1421, 3872]"
older,7,[10485]
older,9,"[1867, 1962]"
15m,17,[1430]
233m206m,17,[1433]
newstest2013,17,[1443]
newstest2017,17,[1462]
mergedin,17,[1470]
trainingi,17,[1477]
wait,17,[1482]
wait,22,[8864]
minut,17,"[1486, 5661]"
minut,2,[2980]
minut,21,[1338]
ufalmffcuniczczengczeng17,17,[1491]
truecas,17,[1508]
importantpartofthesetupofstatisticalmachinetranslationsystem,17,[1513]
ahugeleapin,17,[1514]
realist,17,[1517]
realist,24,[2224]
sennrichetal2016,17,[1528]
butthelongtermvisionofthedeeplearningcommun,17,[1529]
builtin,17,[1567]
wordpiec,17,[1570]
wordpiec,18,[1082]
anddoesnotexpecttheinputtobeeventoken,17,[1576]
basedonasmallsampleof,17,[1577]
thetrainingdata,17,[1578]
t2twilltrainasubwordvocabularyandapplyittoallthetrain,17,[1579]
plain,17,[1590]
plain,3,[347]
plain,9,[115]
czech,17,"[1603, 1627, 5886, 5908, 6569]"
32k,17,"[1608, 3889, 3948, 6539]"
onesuperioronesuperioraft,17,[1609]
spacedelimit,17,[1652]
evenwhenfollowingthedefault,17,[1656]
therearesomeimportantdetailsthatshouldb,17,[1657]
makesurethatthesubwordvocabularyistrainedonasu,17,[1672]
cientlylargesampl,17,[1673]
onesuperiortwosuperior,17,[1677]
asdiscussedinsection45,17,[1678]
ahigherbatchsizemaybeben,17,[1679]
cialforthetrain,17,[1680]
max_length,17,"[1697, 2039, 2647, 2770, 2837, 2890, 2898, 2910, 2954, 2957, 2978, 3027, 3032, 3041, 3044, 3093, 3107, 3116, 3119, 3156, 3166, 3172, 3183, 3200, 3214, 3218, 3243, 3255, 3441, 3450]"
section44,17,[1699]
butitmaybeagoodideatoexcludetoolongsentencesevenbefor,17,[1700]
preparingthetrainingdataus,17,[1701]
t2tdatagen,17,[1702]
thiswaythetfrecordstrain,17,[1703]
onesuperiorthreesuperior,17,[1712]
onesuperioronesuperiormoredetailsont2twithbpesubwordunitsbysennrichetal,17,[1713]
theinternalimplement,17,[1715]
canbefoundinthetechnicalreportmorphologicalandlanguageagnosticwordsegmentationfornmt,17,[1716]
attach,17,[1717]
deliver,17,[1718]
qt21,17,"[1721, 5891]"
wwwqt21euresources,17,[1723]
onesuperiortwosuperiorthi,17,[1724]
file_byte_budget,17,[1728]
int2tv129,17,[1736]
asignoftoosmalltrainingdataforthesubwordvocabularyisthatth,17,[1737]
min_count,17,[1738]
asreport,17,[1739]
twice,17,[1754]
onesuperiorthreesuperiorw,17,[1755]
obser,17,[1770]
vation,17,[1771]
v129,17,[1785]
pred,17,"[1795, 2596]"
pred,2,"[1587, 3391]"
trans,17,"[1798, 1815, 1976, 2883, 2968, 5841]"
trans,18,"[85, 107, 153, 1637, 3577]"
trans,21,"[153, 501, 604, 1089, 1142, 1175, 2100, 2265, 2656, 2958, 3170, 4052, 4223, 4671, 4848, 5092, 5548, 5709, 6056]"
trans,24,[2796]
trans,26,[2929]
former_big_single_gpu,17,[1799]
transformer_base_single_gpu,17,"[1802, 2603, 2623, 3300]"
transformer_big_single_gpu,17,"[1813, 1972, 2620]"
former_base_single_gpu,17,[1816]
onesuperior4,17,[1834]
baselineset,17,[1836]
thebig,17,[1838]
withit,17,[1840]
hyperparametersexcept,17,[1842]
train_steps6000000,17,[1851]
highenough,17,[1853]
sowecanstopeachexperimentman,17,[1854]
ualli,17,[1855]
save_checkpoints_secs3600,17,[1857]
scheduletrain,17,[1866]
disabl,17,[1868]
disabl,7,[16712]
approx_bleu,17,[1872]
onesuperior5,17,[1881]
timetillscor,17,[1895]
andwediscussitinthefollowingsections42410,17,[1896]
focushoweveronlyonth,17,[1898]
computationspe,17,[1899]
andtrainingthroughput,17,[1900]
botharea,17,[1901]
onesuperior6,17,[1923]
outofmemori,17,"[1958, 3227, 3768]"
mark,17,"[1960, 4301, 5944]"
mark,18,"[786, 2053, 2920, 3463]"
mark,21,[2927]
mark,22,"[11681, 11706, 12182]"
mark,26,[440]
onesuperior7w,17,[1963]
onesuperior4accord,17,[1966]
former_big,17,[1977]
onesuperior5alsotherearesomeproblemswiththealternativeschedul,17,[1991]
train_and_evalu,17,[1992]
itneedsmoremem,17,[1993]
continuous_train_and_ev,17,[1996]
githubcomtensorflowtensor2tensorissues556,17,[1999]
onesuperior6tensorboard,17,[2000]
global_stepsec,17,[2002]
experimentsarealmostconstantforthewholetrainingwithvariationwithin2,17,[2011]
exceptformomentswhen,17,[2012]
onesuperior7for,17,[2023]
max_length50,17,[2027]
8model,17,[2046]
500434k,17,[2050]
236k,17,[2051]
1000302k,17,[2052]
135k,17,[2053]
1500223k,17,[2054]
98k,17,"[2055, 2167]"
2000168k,17,[2056]
75k,17,[2057]
2500144k,17,[2058]
65k,17,[2059]
3000123k,17,[2060]
82k,17,[2062]
66k,17,[2064]
stepshour,17,"[2068, 2165]"
500217m,17,[2073]
119m,17,[2074]
1000302m,17,[2075]
135m,17,[2076]
1500334m,17,[2077]
147m,17,"[2078, 2168]"
2000337m,17,[2079]
150m,17,[2080]
2500360m,17,[2081]
162m,17,[2082]
3000370m,17,[2083]
4500367m,17,[2085]
6000394m,17,[2087]
subwordshour,17,"[2091, 2166]"
batchparalleliz,17,[2112]
sublinearli,17,[2116]
74k,17,[2169]
222m,17,[2170]
54k,17,[2171]
486m,17,[2172]
56k,17,[2173]
672m,17,[2174]
overhead,17,"[2201, 2236, 2289, 2297]"
synchron,17,"[2203, 4277]"
appar,17,[2205]
appar,22,[3894]
appar,7,[17973]
appar,8,[1004]
2501234567891011bleu,17,[2243]
16m,17,[2253]
forthisexperi,17,[2324]
wesubstitutedczeng17withczeng10inthetrainingdata,17,[2325]
sothetotaltrainingsizeis16millionsentencepair,17,[2326]
255m226mofenglishczech,17,[2327]
figure1comparesthebleulearningcurvesoftwoexperimentswhichdi,17,[2329]
onesuperior8,17,[2405]
trainingoneepochofthesmallerdataset,17,[2409]
czeng10,17,[2411]
takes27kstep,17,[2412]
5hoursoftrain,17,[2413]
comparedto83kstep,17,[2414]
15hour,17,[2415]
onesuperior8w,17,[2437]
cleaner,17,"[2472, 2495]"
cleaner,7,[11313]
10datasetstartsbeingclearlybett,17,[2475]
even18epochsinthebiggerdatasetwerenot,17,[2477]
noisier,17,[2499]
noisier,3,[1741]
mislead,17,[2516]
gigaword,17,[2525]
interpol,17,[2547]
tanymoreonyourgpuortheymayrequiretouseaverysmallbatchs,17,[2590]
twosuperiora,17,[2595]
transfor,17,[2599]
mer_big_single_gpu,17,[2600]
hidden_s,17,[2613]
lter_siz,17,[2614]
num_head,17,[2615]
adam_beta2,17,[2616]
table4,17,[2619]
figure2showsthatonasinglegpu,17,[2628]
thebigmodelbecomesclearlybetterthanth,17,[2629]
basemodelafter4hoursoftrainingifwekeepthebatchsizethesame2000,17,[2630]
rmed,17,"[2633, 4137]"
lessmemori,17,[2642]
sowecana,17,[2643]
ordahigherbatchs,17,[2644]
inourcase4500,17,[2645]
withno,17,[2646]
seethenextsect,17,[2649]
whichimprovesthebleu,17,[2650]
seesection45,17,[2651]
buteven,17,[2652]
althoughsuchanexpectationmayseemnav,17,[2654]
wecan,17,[2655]
nditinliteratur,17,[2656]
bottou,17,"[2658, 4560, 4887, 6084, 6102]"
bottou,2,[5688]
bottou,7,[22318]
insection42writ,17,[2659]
expectthevalidationperformancetoplateauafteranumberofepochsroughlycomparableto,17,[2660]
twosuperiorw,17,[2671]
dont,17,"[2692, 6430]"
dont,3,[1779]
70bleu,17,"[2696, 3264]"
50bleu,17,[2725]
figure3con,17,[2783]
rmsthiswith8gpusherebigwithbatchsize1500becomesclearli,17,[2784]
gb,17,[2812]
gb,2,[5690]
12maximum,17,[2832]
bigadam,17,[2838]
bigadafactor,17,[2839]
baseadam,17,[2840]
table5,17,[2844]
maximumbatchsizewhich,17,[2845]
tsinto11gbmemoryforvariouscombin,17,[2846]
ofmax_length,17,[2847]
adam,17,"[2859, 2948, 3052, 4278, 4759, 5294]"
adam,18,[3553]
adam,7,[26545]
adafactor,17,"[2861, 2950, 3067, 6382]"
column,17,"[2864, 2973]"
column,22,"[1789, 6363, 6371]"
column,24,[1256]
wmt13,17,[2873]
forfastdebug,17,[2880]
ofmodelsizeunrelatedaspect,17,[2881]
useamodelcal,17,[2882]
former_tini,17,[2884]
esthemaximumlengthofasentenceinsubword,17,[2892]
longersent,17,[2893]
eitherinsourceortargetlanguag,17,[2894]
areexcludedfromthetrain,17,[2895]
loweringth,17,[2909]
allowstouseahigherbatchsizeorabiggermodel,17,[2911]
suddenli,17,[2916]
twosuperioronesuperioroptim,17,[2951]
toolowwouldresultinexcludingtoomanytrainingsent,17,[2958]
shorter,17,[2963]
hurt,17,[2967]
lation,17,"[2969, 5842, 6052]"
lation,2,[299]
strang,17,[3017]
nallygivesthesameresultasnotusingani,17,[3043]
twosuperioronesuperiortheadafactoroptim,17,[3045]
shazeerandstern2018,17,[3046]
isavailableonlyint2t142ornewerandhasthre,17,[3047]
0123456789bleu,17,[3070]
thetraininglossof,17,[3118]
and50and70,17,[3120]
hashighvarianceand,17,[3121]
diverg,17,"[3135, 3635, 3726, 3752, 3835, 3924, 3960, 4035, 4794, 4812, 4829, 5149, 5168, 5232]"
diverg,7,"[2407, 9416]"
twosuperiortwosuperior,17,[3148]
slowergrowingbleucurv,17,[3170]
but70andhigherhasthesamecurveasno,17,[3171]
thattheyarenotabletoproducelongertranslationsthanwhatwasthemaximumlengthus,17,[3205]
decod,17,[3210]
decod,21,"[682, 704, 2001, 2027, 2209, 2746, 3172]"
decod,7,[11563]
isahigherchancethatthetrainingwillfaileitherimmedi,17,[3246]
ifthebatchs,17,[3247]
setareasonablyhigh,17,[3254]
considerthepercentageofsentencesexclud,17,[3256]
fromtrainingandfromthetargeteddevelopmenttestsetandalsowatchforun,17,[3257]
expecteddrop,17,[3258]
orstagn,17,[3259]
ofthebleucurveinth,17,[3260]
rsthoursoftrain,17,[3261]
twosuperiortwosuperiorhttp,17,[3262]
githubcomtensorflowtensor2tensorissues582,17,[3263]
thedefault,17,[3296]
valueinrecentt2tversionsis4096subwordsforallmodel,17,[3298]
explicitli,17,[3310]
explicitli,21,[1488]
explicitli,25,[3586]
explicitli,26,[590]
explicitli,7,"[2452, 3513, 7604, 8521, 10309, 11725, 12876, 16606, 16634, 17167, 17383, 18004, 18651, 19600]"
twosuperiorthreesuperioror,17,[3311]
figure5showslearningcurvesfor,17,[3325]
vedi,17,[3326]
erentbatchs,17,[3327]
twosuperior4a,17,[3336]
sizeup,17,[3339]
examplestillscoremetricsd,17,[3352]
nedinsection41,17,[3353]
togetoverbleuof18,17,[3355]
weneed7hour,17,[3358]
260mexampl,17,[3359]
andwith,17,[3360]
2260m,17,[3365]
fromtable2aweknowthatbiggerbatcheshaveslowercomputationspe,17,[3373]
sowhen,17,[3374]
replot,17,"[3375, 3403]"
2b,17,[3392]
exceptionisthedi,17,[3418]
erencebetweenbatchsize4500and6000,17,[3419]
whichisverysmalland,17,[3420]
twosuperiorthreesuperioreg,17,[3421]
hparams,17,[3422]
learning_rate020,17,[3424]
learning_rate_warmup_steps16000,17,[3425]
poweroftwo,17,[3435]
twosuperior4al,17,[3437]
got,17,[3443]
rerun,17,[3447]
35bleu,17,[3458]
canbefullyexplainedbythefactthatbatchsize6000has7,17,[3491]
higherthroughputthan,17,[3492]
sofor,17,[3495]
dimin,17,[3506]
ish,17,[3507]
goe,17,[3511]
keskar,17,"[3522, 6243]"
proceedslow,17,[3528]
trainingexamplesperhour,17,[3529]
butresultinbettergener,17,[3530]
erentresult,17,[3573]
asshowninfigure6,17,[3574]
thebigmodelneedsacertainminimalbatchs,17,[3575]
tostartconvergingatal,17,[3576]
butforhigherbatchsizesthereisalmostnodi,17,[3577]
erenceinth,17,[3578]
bleucurv,17,[3579]
butstil,17,[3580]
biggerbatchnevermakesthebleuworseinourexperi,17,[3581]
sharp,17,"[3584, 4594, 6264]"
recov,17,[3602]
recov,23,[244]
scaleofrandom,17,[3617]
uctuationsinthesgd,17,[3618]
oradametc,17,[3619]
isproport,17,[3621]
batchsiz,17,[3633]
weincreasethenoisescaleandthetrainingmay,17,[3634]
thismaybeeith,17,[3636]
perman,17,[3637]
temporari,17,"[3644, 3655]"
temporari,9,[339]
nondiverg,17,[3662]
sure,17,"[3665, 4248, 5426]"
sure,2,"[1774, 1802]"
sure,25,"[1027, 2301]"
sure,8,[3716]
051015202530354045bleu,17,"[3687, 3874]"
16k,17,"[3717, 3886, 3915, 3947, 5207]"
hit,17,[3767]
hit,25,"[827, 855]"
largest,17,[3774]
largest,21,[1876]
largest,26,[4925]
largest,7,"[8766, 9837]"
learningratetoolow,17,[3810]
resultsinnotablyslowerconverg,17,[3811]
settingthelearn,17,[3812]
divergedtrain,17,[3820]
inthiscasethatthelearningcurvestartsgrowingasusu,17,[3823]
butatonemomentdrop,17,[3824]
forev,17,[3831]
learning_r,17,"[3839, 4021, 5033, 5037, 5054, 5086, 5243]"
learning_rate_warmup_step,17,"[3843, 3848, 4023]"
linear_warmup_rsqrt_decay,17,"[3852, 5105]"
schedul,17,"[3853, 3866, 4079, 4486, 4927, 4934, 4940, 5108, 5336]"
twosuperior5and,17,[3854]
twosuperior5th,17,[3865]
noamin,17,[3869]
14k,17,[3883]
48k,17,"[3892, 3992]"
rst16kstepsthelearningrategrowslinearlyandthenfollowsaninversesquar,17,[3909]
t05,17,[3912]
baselineon,17,[3965]
withdefaultvaluesof16kwarmupstepsandlearningrate020,17,[3966]
tryinglearningrate10,17,[3968]
wehadtoincreasewarmupstepsto60k,17,[3969]
with40kthetrain,17,[3970]
divergedafteronehour,17,[3971]
thisresultedinaslowerconvergenceat,17,[3972]
about3bleu,17,[3974]
lowerthanthebaselineafter8hoursoftrain,17,[3975]
butafter34daysoftraininghav,17,[3976]
figure8showsthe,17,[3980]
ectofdi,17,[3981]
erentwarmupstepswitha,17,[3982]
xedlearningr,17,[3983]
default020,17,[3984]
settingwarmupstepstoolow,17,[3985]
resultsindivergedtrain,17,[3987]
green,17,[3993]
green,25,[3874]
green,7,"[8487, 22815, 23346]"
largerangeoflearningrateandwarmupstepsvaluesthatachievetheoptimalresult,17,[4018]
18ifthatdoesnothelp,17,[4044]
orifthewarmupstepsaretoohighrelativetotheexpect,17,[4045]
ear_warmup_rsqrt_decay,17,[4076]
aka,17,"[4077, 5106]"
aka,22,[3198]
noam,17,"[4078, 5107, 6443]"
noam,18,"[3551, 3690, 3703]"
noam,21,[5847]
twosuperior6,17,[4082]
worker_gpu,17,[4097]
twosuperior7a,17,[4098]
asinglegpuexperimentwithbatchsize4000,17,[4116]
shouldgiveexactlythesameresult,17,[4117]
whenconsideringtim,17,[4152]
thefourgpuexperimentwillbethefasteston,17,[4153]
asexplain,17,[4154]
020and16k,17,[4180]
ascouldbeexpect,17,[4182]
trainingwithmoregpusconverg,17,[4183]
whatisinterestingisthetimetillscor,17,[4185]
table6liststheapproximatetrain,17,[4186]
timeandnumberoftrainingexampl,17,[4187]
inmillionsofsubword,17,[4188]
neededtosurpass,17,[4189]
andexamplestillscor,17,[4215]
notethattheexperimenton1gpuwasendedafter25day,17,[4216]
surpass,17,[4221]
surpass,18,[190]
surpass,2,[5758]
surpass,25,[2044]
twosuperior6thi,17,[4227]
unexpectedunintuit,17,[4236]
githubcomtensorflowtensor2tensorissues517,17,[4245]
twosuperior7and,17,[4246]
cuda_visible_devic,17,[4251]
card,17,[4256]
card,18,"[1784, 1951, 1980, 3435]"
card,2,[321]
card,3,[432]
card,7,"[21069, 28506]"
card,9,[2159]
singlemachin,17,[4271]
multigpu,17,"[4272, 4438, 5190]"
3501234567891011121314bleu,17,[4282]
8gpu,17,"[4289, 4417]"
6gpu,17,[4290]
2gpu,17,[4291]
1gpu,17,[4292]
bleu256,17,[4299]
lowerexamplestillscor,17,[4330]
eightgpusaremorethan,17,[4332]
vetimesfasterthantwo,17,[4333]
gpusand,17,[4334]
recal,17,[4341]
recal,7,"[14595, 17317]"
2000hasalmostno,17,[4350]
ectonthebleucurv,17,[4351]
whenincreasingthe,17,[4353]
twosuperior8w,17,[4370]
fastest,17,[4393]
4gpu,17,[4425]
singlegpu,17,"[4430, 4806, 4988, 5076, 5141, 5177, 5249, 5867]"
twosuperior8it,17,[4433]
updateonceafternbatch,17,[4444]
andsummingthegradi,17,[4445]
thisissimilartoth,17,[4446]
ghostbatch,17,[4447]
ofho,17,[4448]
eret,17,"[4449, 4635, 4732]"
ghost,17,"[4452, 5016]"
thereisagrowingnumberofpapersonscalingdeeplearningtomultiplemachin,17,[4473]
withsynchronoussgd,17,[4474]
oritsvari,17,[4475]
byincreasingthe,17,[4476]
ectivebatchs,17,"[4477, 5389]"
wewil,17,[4478]
wewil,26,[806]
kgpu,17,[4496]
byv,17,"[4512, 5063]"
kto,17,[4513]
kto,24,[2194]
experimentalparthereportsthatwhatworkedthebest,17,[4527]
wasa,17,[4528]
linearscalingheurist,17,[4529]
betweenv,17,[4543]
kscale,17,"[4544, 4546, 4735]"
goyaletal2017,17,[4557]
smithetal2017,17,[4558]
andalsotheoreticalexplan,17,[4559]
etal2016,17,[4561]
smithandle2017,17,[4562]
jastrzebskietal2017,17,[4563]
smithandl,17,[4564]
sgd,17,"[4566, 4591, 4771, 6237, 6536]"
anditsvari,17,[4567]
asastochasticdi,17,[4568]
erentialequationandshowthatth,17,[4569]
gequalx,17,[4573]
b1,17,[4574]
b1,21,[985]
linearli,17,[4627]
ho,17,"[4634, 4731, 5301, 6163]"
ho,22,[7017]
ho,25,"[1864, 1929, 1942, 2076]"
suggesttousev,17,[4636]
kscalinginsteadofthelinearsc,17,[4637]
cov,17,[4650]
cov,24,[2879]
thusifwewanttokeepthethecovariancematrixoftheparamet,17,[4652]
win,17,[4655]
win,2,"[479, 952]"
win,22,"[7874, 8047]"
win,26,"[1431, 1534, 2142]"
learningrateproportionallytothesquarerootof,17,[4664]
theyfoundthatv,17,[4665]
kscalingwork,17,[4666]
cifar10,17,[4671]
twosuperior,17,"[4672, 4729]"
imagenet,17,"[4684, 4768, 6157, 6540]"
